,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
68,Mexico: Mexico: Hurricane Odile - Coastal Watches/Warnings and 5-Day Forecast Cone for Storm... http://t.co/4q93WmaWXD #crisismanagement,"['Mexico', ':', 'Mexico', ':', 'Hurricane', 'Odile', '-', 'Coastal', 'Watches/Warnings', '5-Day', 'Forecast', 'Cone', 'Storm', '...', 'http', ':', '//t.co/4q93WmaWXD', '#', 'crisismanagement']",0.0,0.0,0,0,0,0,0,0,0,caution_and_advice
69,Please #donate to #HurricaneODILE victims if you can! Our neighbors need the help! #mazatlan #ampi  http://t.co/1tXsomAZIu,"['Please', '#', 'donate', '#', 'HurricaneODILE', 'victims', '!', 'Our', 'neighbors', 'need', 'help', '!', '#', 'mazatlan', '#', 'ampi', 'http', ':', '//t.co/1tXsomAZIu']",0.0,0.0,2,0,2,0,0,0,0,donation_needs_or_offers_or_volunteering_services
70,@KTLA #HELP! #HurricaneOdile. Food &amp; water are desperately needed near Cabo Cush Hotel. People are looting and fighting. Please help!,"['@', 'KTLA', '#', 'HELP', '!', '#', 'HurricaneOdile', '.', 'Food', '&', 'amp', ';', 'water', 'desperately', 'needed', 'near', 'Cabo', 'Cush', 'Hotel', '.', 'People', 'looting', 'fighting', '.', 'Please', 'help', '!']",0.7,-0.2375,0,0,2,0,0,0,0,donation_needs_or_offers_or_volunteering_services
71,@RepChrisStewart Utahns are trapped in MX following Hurricane Odile w/ little food &amp; water. 1 is 5 months pregnant. NO AGENCIES helping.HELP,"['@', 'RepChrisStewart', 'Utahns', 'trapped', 'MX', 'following', 'Hurricane', 'Odile', 'w/', 'little', 'food', '&', 'amp', ';', 'water', '.', '1', '5', 'months', 'pregnant', '.', 'NO', 'AGENCIES', 'helping.HELP']",0.275,-0.013541666666666674,0,2,0,0,0,0,0,missing_trapped_or_found_people
72,Sheraton Hacienda del Mar Los Cabos  http://t.co/VWWXAzbof0  wind &amp; rain damage guests ok power provided by generators #hmrd #Odile,"['Sheraton', 'Hacienda', 'del', 'Mar', 'Los', 'Cabos', 'http', ':', '//t.co/VWWXAzbof0', 'wind', '&', 'amp', ';', 'rain', 'damage', 'guests', 'ok', 'power', 'provided', 'generators', '#', 'hmrd', '#', 'Odile']",0.5,0.5,0,0,0,0,0,0,0,other_useful_information
73,SPECIAL REPORT: Hurricane Odile Damage to boats in Baja from Latitude 38  http://t.co/C9mxgvhqIB http://t.co/ynH3mBm0Wv,"['SPECIAL', 'REPORT', ':', 'Hurricane', 'Odile', 'Damage', 'boats', 'Baja', 'Latitude', '38', 'http', ':', '//t.co/C9mxgvhqIB', 'http', ':', '//t.co/ynH3mBm0Wv']",0.5714285714285714,0.35714285714285715,0,1,0,0,0,0,0,infrastructure_and_utilities_damage
74,RT @tartangroup: Baja California Mexico has suffered great losses due to Hurricane #Odile. We can all help the inhabitants of this beauti…,"['RT', '@', 'tartangroup', ':', 'Baja', 'California', 'Mexico', 'suffered', 'great', 'losses', 'due', 'Hurricane', '#', 'Odile', '.', 'We', 'help', 'inhabitants', 'beauti…']",0.5625,0.3375,1,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
75,“@dfwtower: Another look at hurricane damage at Cabo San Lucas #SJD. #airports http://t.co/F6FdqRJaps” @the_ajdonahue,"['“', '@', 'dfwtower', ':', 'Another', 'look', 'hurricane', 'damage', 'Cabo', 'San', 'Lucas', '#', 'SJD', '.', '#', 'airports', 'http', ':', '//t.co/F6FdqRJaps', '”', '@', 'the_ajdonahue']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
76,Westin Hilton &amp; Sheraton resorts report damage from Hurricane Odile http://t.co/SyTJWOeqNH via @travelweekly,"['Westin', 'Hilton', '&', 'amp', ';', 'Sheraton', 'resorts', 'report', 'damage', 'Hurricane', 'Odile', 'http', ':', '//t.co/SyTJWOeqNH', 'via', '@', 'travelweekly']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
77,@AidNews: Powerful hurricane Odile barrels through Mexico's Baja tourist haven http://t.co/LVNqLmLVDN,"['@', 'AidNews', ':', 'Powerful', 'hurricane', 'Odile', 'barrels', 'Mexico', ""'s"", 'Baja', 'tourist', 'http', ':', '//t.co/LVNqLmLVDN']",1.0,0.3,0,0,0,0,0,0,0,displaced_people_and_evacuations
78,#BajaCalifornia #odile #hurricane #HurricaneODILE #OdileChat Damage in pictures: http://t.co/F1S7599a8e,"['#', 'BajaCalifornia', '#', 'odile', '#', 'hurricane', '#', 'HurricaneODILE', '#', 'OdileChat', 'Damage', 'pictures', ':', 'http', ':', '//t.co/F1S7599a8e']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
79,Anyone heard any rescue efforts for those still in los cabos? #RiuSantaFe #hurricaneodile #cabo,"['Anyone', 'heard', 'rescue', 'efforts', 'still', 'los', 'cabos', '?', '#', 'RiuSantaFe', '#', 'hurricaneodile', '#', 'cabo']",0.0,0.0,0,0,0,1,0,0,0,missing_trapped_or_found_people
80,RT @lisabriercliffe: A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/cLbBYBlF29,"['RT', '@', 'lisabriercliffe', ':', 'A', 'Path', 'Hurricane', 'Odile', ""'s"", 'Destruction', 'Seen', 'Through', 'Instagram', 'http', ':', '//t.co/cLbBYBlF29']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
81,Live posted crazy destruction in #SanJosedelCabo #Mexico #HurricaneODILE - http://t.co/ukktivReTW,"['Live', 'posted', 'crazy', 'destruction', '#', 'SanJosedelCabo', '#', 'Mexico', '#', 'HurricaneODILE', '-', 'http', ':', '//t.co/ukktivReTW']",0.7,-0.2318181818181818,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
82,Hey @WestJet you mind if we bring an extra suitcase to #LosCabos full of school supplies for free? #HurricaneODILE relief,"['Hey', '@', 'WestJet', 'mind', 'bring', 'extra', 'suitcase', '#', 'LosCabos', 'full', 'school', 'supplies', 'free', '?', '#', 'HurricaneODILE', 'relief']",0.4833333333333334,0.25,2,0,0,1,0,0,0,donation_needs_or_offers_or_volunteering_services
83,#Hurricane #Odile from my roof in Mesa AZ. #HurricaneODILE #Arizona @foxnewsalert @ArizonaNewsnet @abc15 @abc15phx http://t.co/qsHAIDL9EF,"['#', 'Hurricane', '#', 'Odile', 'roof', 'Mesa', 'AZ', '.', '#', 'HurricaneODILE', '#', 'Arizona', '@', 'foxnewsalert', '@', 'ArizonaNewsnet', '@', 'abc15', '@', 'abc15phx', 'http', ':', '//t.co/qsHAIDL9EF']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
84,#HollyoaksAutumnTrailer #HurricaneODILE #Habs #HipHopRealSkillsVol2 check it outὐAὐA https://t.co/t6MtKOYpHF UK HIP HOP,"['#', 'HollyoaksAutumnTrailer', '#', 'HurricaneODILE', '#', 'Habs', '#', 'HipHopRealSkillsVol2', 'check', 'outὐAὐA', 'https', ':', '//t.co/t6MtKOYpHF', 'UK', 'HIP', 'HOP']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
85,My thoughts go out to all in #LosCabos #CaboSanLucas post hurricaine #Odile. Hope everyone is safe and sound!,"['My', 'thoughts', 'go', '#', 'LosCabos', '#', 'CaboSanLucas', 'post', 'hurricaine', '#', 'Odile', '.', 'Hope', 'everyone', 'safe', 'sound', '!']",0.45,0.5,1,0,1,0,0,0,0,sympathy_and_emotional_support
86,We desperately need #help in #BajaCaliforniaSur.  #Odile hurricane destroyed the whole state. Not just… http://t.co/NxkRfxq3N1,"['We', 'desperately', 'need', '#', 'help', '#', 'BajaCaliforniaSur', '.', '#', 'Odile', 'hurricane', 'destroyed', 'whole', 'state', '.', 'Not', 'just…', 'http', ':', '//t.co/NxkRfxq3N1']",0.7,-0.19999999999999998,1,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
87,Prayers go out to all my family friends in cabo affected by the hurricane,"['Prayers', 'go', 'family', 'friends', 'cabo', 'affected', 'hurricane']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
88,RT @Adriansweather: Few more photos of damage left by hurricane Odile in Cabo San Lucas. http://t.co/QZS5Jo9enx,"['RT', '@', 'Adriansweather', ':', 'Few', 'photos', 'damage', 'left', 'hurricane', 'Odile', 'Cabo', 'San', 'Lucas', '.', 'http', ':', '//t.co/QZS5Jo9enx']",0.19999999999999998,0.09999999999999999,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
89,@PaulStanleyLive @RockAndBrews I hope the Cabo location wasn't damaged from the hurricane ...,"['@', 'PaulStanleyLive', '@', 'RockAndBrews', 'I', 'hope', 'Cabo', 'location', ""n't"", 'damaged', 'hurricane', '...']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
90,Extensive damage at the Cabo airport MT @BlakeHarrington: Going home to cabo will be interesting. #ODILE #SJD airport http://t.co/JHiGEKj8KY,"['Extensive', 'damage', 'Cabo', 'airport', 'MT', '@', 'BlakeHarrington', ':', 'Going', 'home', 'cabo', 'interesting', '.', '#', 'ODILE', '#', 'SJD', 'airport', 'http', ':', '//t.co/JHiGEKj8KY']",0.41666666666666663,0.25,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
91,#Odile #BeaverNation - lots of devastation. Prayers for all those that are battling.  #bajabelieve http://t.co/LyBIC49RhE,"['#', 'Odile', '#', 'BeaverNation', '-', 'lots', 'devastation', '.', 'Prayers', 'battling', '.', '#', 'bajabelieve', 'http', ':', '//t.co/LyBIC49RhE']",0.0,0.0,0,0,0,0,0,0,0,sympathy_and_emotional_support
92,#Odile Major damage at airport.  It may be closed for up to a week.  Military is sending in planes to help with evacuation.,"['#', 'Odile', 'Major', 'damage', 'airport', '.', 'It', 'may', 'closed', 'week', '.', 'Military', 'sending', 'planes', 'help', 'evacuation', '.']",0.2333333333333333,-0.04583333333333334,1,0,0,0,1,0,0,infrastructure_and_utilities_damage
93,@baja_sur HotelChatterPhotos: Relief Efforts and Hurricane Destruction at Cabo San Lucas' Air... http://t.co/rMkhDRcvWH @ShipCruiseLines,"['@', 'baja_sur', 'HotelChatterPhotos', ':', 'Relief', 'Efforts', 'Hurricane', 'Destruction', 'Cabo', 'San', 'Lucas', ""'"", 'Air', '...', 'http', ':', '//t.co/rMkhDRcvWH', '@', 'ShipCruiseLines']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
94,Resorts report damage from Hurricane Odile: The Westin Los Cabos and the Sheraton Hacienda del Mar both were damaged by heavy winds a...,"['Resorts', 'report', 'damage', 'Hurricane', 'Odile', ':', 'The', 'Westin', 'Los', 'Cabos', 'Sheraton', 'Hacienda', 'del', 'Mar', 'damaged', 'heavy', 'winds', '...']",0.5,-0.2,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
95,RT @LifeWorthEating: Devastating damage to Los Cabos MX from Cat 4 hurricane odile. Most of the state still offline + in the dark. http://…,"['RT', '@', 'LifeWorthEating', ':', 'Devastating', 'damage', 'Los', 'Cabos', 'MX', 'Cat', '4', 'hurricane', 'odile', '.', 'Most', 'state', 'still', 'offline', '+', 'dark', '.', 'http', ':', '//…']",0.6333333333333333,-0.21666666666666667,0,1,0,0,0,0,0,infrastructure_and_utilities_damage
96,Such a shame about hurricane odile doing such massive damage to cabo. We have a trip booked there in November. Not sure if we will still go,"['Such', 'shame', 'hurricane', 'odile', 'massive', 'damage', 'cabo', '.', 'We', 'trip', 'booked', 'November', '.', 'Not', 'sure', 'still', 'go']",0.7222222222222222,-0.0625,2,0,0,0,0,0,0,not_related_or_irrelevant
97,#FlakoBoow: Hurricane Odile Slams Mexico's Baja California: Hurricane Odile causes 'extensive' damage to homes... http://t.co/l3CRPZI1hD,"['#', 'FlakoBoow', ':', 'Hurricane', 'Odile', 'Slams', 'Mexico', ""'s"", 'Baja', 'California', ':', 'Hurricane', 'Odile', 'causes', ""'extensive"", ""'"", 'damage', 'homes', '...', 'http', ':', '//t.co/l3CRPZI1hD']",0.3333333333333333,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
98,RT @haciendacabo: Clean water electricity and shelters for the displaced are the #Mexican government’s main focuses for #CaboSanLucas. #Hu…,"['RT', '@', 'haciendacabo', ':', 'Clean', 'water', 'electricity', 'shelters', 'displaced', '#', 'Mexican', 'government', '’', 'main', 'focuses', '#', 'CaboSanLucas', '.', '#', 'Hu…']",0.3444444444444445,0.17777777777777778,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
99,I just want to online shop but my dad is using my laptop to look at pictures of the  hurricane damage in Cabo #firstworldproblems,"['I', 'want', 'online', 'shop', 'dad', 'using', 'laptop', 'look', 'pictures', 'hurricane', 'damage', 'Cabo', '#', 'firstworldproblems']",0.0,0.0,3,0,0,0,0,0,0,not_related_or_irrelevant
100,RT @JohnDWAndrade: My mother was seriously injured during #odile. At Amerimed CSL hospital. Rachel Faye Rogers-Andrade. Lost contact. Need …,"['RT', '@', 'JohnDWAndrade', ':', 'My', 'mother', 'seriously', 'injured', '#', 'odile', '.', 'At', 'Amerimed', 'CSL', 'hospital', '.', 'Rachel', 'Faye', 'Rogers-Andrade', '.', 'Lost', 'contact', '.', 'Need', '…']",0.6666666666666666,-0.3333333333333333,1,0,0,0,0,0,0,injured_or_dead_people
101,#RiuSantaFe #HurricaneODILE Missing my friend staying here. Mother last heard from her since Monday. Please HELP http://t.co/OuLDuzE7Hh,"['#', 'RiuSantaFe', '#', 'HurricaneODILE', 'Missing', 'friend', 'staying', '.', 'Mother', 'last', 'heard', 'since', 'Monday', '.', 'Please', 'HELP', 'http', ':', '//t.co/OuLDuzE7Hh']",0.058333333333333334,-0.1,2,0,0,0,0,0,0,missing_trapped_or_found_people
102,My thoughts to people who have been battered by hurricane Odile in Baja California Mexico - A region of tourist resort complexes,"['My', 'thoughts', 'people', 'battered', 'hurricane', 'Odile', 'Baja', 'California', 'Mexico', '-', 'A', 'region', 'tourist', 'resort', 'complexes']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
103,If Mexico asks for hurricane Odile clean-up help I think we should demand a Marine's release first.  #FreeOurMarine @Montel_Williams,"['If', 'Mexico', 'asks', 'hurricane', 'Odile', 'clean-up', 'help', 'I', 'think', 'demand', 'Marine', ""'s"", 'release', 'first', '.', '#', 'FreeOurMarine', '@', 'Montel_Williams']",0.3333333333333333,0.25,2,0,0,0,0,0,0,other_useful_information
104,Many prayers for a safe return for travelers and a quick recovery #cabosanlucas #HurricaneODILE http://t.co/jEaybShEsb,"['Many', 'prayers', 'safe', 'return', 'travelers', 'quick', 'recovery', '#', 'cabosanlucas', '#', 'HurricaneODILE', 'http', ':', '//t.co/jEaybShEsb']",0.5,0.4444444444444444,0,0,0,0,0,0,0,sympathy_and_emotional_support
105,#NaturalDisasters Costco in Cabo severely damaged by Hurricane Odile looters: …  deals with damage wrought by...  http://t.co/pZVinuVm7l,"['#', 'NaturalDisasters', 'Costco', 'Cabo', 'severely', 'damaged', 'Hurricane', 'Odile', 'looters', ':', '…', 'deals', 'damage', 'wrought', '...', 'http', ':', '//t.co/pZVinuVm7l']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
106,♥ (( #BARBIOHD )) ♥ A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/uVlYY5tewV via @BarbioHD ♥,"['♥', '(', '(', '#', 'BARBIOHD', ')', ')', '♥', 'A', 'Path', 'Hurricane', 'Odile', ""'s"", 'Destruction', 'Seen', 'Through', 'Instagram', 'http', ':', '//t.co/uVlYY5tewV', 'via', '@', 'BarbioHD', '♥']",1.0,1.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
107,Hurricane Odile leaves path of destruction in Los Cabos - KTVU San Francisco http://t.co/Za2IO8Npm7,"['Hurricane', 'Odile', 'leaves', 'path', 'destruction', 'Los', 'Cabos', '-', 'KTVU', 'San', 'Francisco', 'http', ':', '//t.co/Za2IO8Npm7']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
108,RT @spitonself: So sad seeing the damage #Odile has done to Los Cabos. I was there last month &amp; now they're all crushed incl airport https:…,"['RT', '@', 'spitonself', ':', 'So', 'sad', 'seeing', 'damage', '#', 'Odile', 'done', 'Los', 'Cabos', '.', 'I', 'last', 'month', '&', 'amp', ';', ""'re"", 'crushed', 'incl', 'airport', 'https', ':', '…']",0.3888888888888889,-0.19999999999999998,2,0,0,0,0,0,0,infrastructure_and_utilities_damage
109,San Diego fiance pleads for Hurricane Odile aid - While a bachelorette party from San Diego is stranded in Cabo S... http://t.co/5uIowquCuk,"['San', 'Diego', 'fiance', 'pleads', 'Hurricane', 'Odile', 'aid', '-', 'While', 'bachelorette', 'party', 'San', 'Diego', 'stranded', 'Cabo', 'S', '...', 'http', ':', '//t.co/5uIowquCuk']",0.0,0.0,0,0,0,0,0,0,0,sympathy_and_emotional_support
110,Ex-NFL QB calls for U.S. aid to Cabo after hurricane  http://t.co/oI6ynnpeHX,"['Ex-NFL', 'QB', 'calls', 'U.S.', 'aid', 'Cabo', 'hurricane', 'http', ':', '//t.co/oI6ynnpeHX']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
111,RT @Lynne_Yelich: Thoughts are with all those affected by Hurricane #Odile in #Mexico’s Baja Peninsula. 1/2,"['RT', '@', 'Lynne_Yelich', ':', 'Thoughts', 'affected', 'Hurricane', '#', 'Odile', '#', 'Mexico', '’', 'Baja', 'Peninsula', '.', '1/2']",0.0,0.0,0,0,0,0,0,0,0,sympathy_and_emotional_support
112,Please help our client Flora Farms and their 150 employees many who have sadly lost their homes in Hurricane Odile. http://t.co/Y7CSOU4v59,"['Please', 'help', 'client', 'Flora', 'Farms', '150', 'employees', 'many', 'sadly', 'lost', 'homes', 'Hurricane', 'Odile', '.', 'http', ':', '//t.co/Y7CSOU4v59']",0.75,0.0,3,1,0,0,0,0,0,infrastructure_and_utilities_damage
113,@united no power food shelter (using rationed pwr)still no help - 2 flights took off aft canceld flt 868 #Odile http://t.co/3LAf1MVsXA,"['@', 'united', 'power', 'food', 'shelter', '(', 'using', 'rationed', 'pwr', ')', 'still', 'help', '-', '2', 'flights', 'took', 'aft', 'canceld', 'flt', '868', '#', 'Odile', 'http', ':', '//t.co/3LAf1MVsXA']",0.0,0.0,0,2,0,0,0,0,0,other_useful_information
114,.@AMHQ @weatherchannel  4.9 EARTHQUAKE off San Felipe damaged hospital. #hurricaneODILE  #Odile headed there! @JimCantore @LATimes @maddow,"['.', '@', 'AMHQ', '@', 'weatherchannel', '4.9', 'EARTHQUAKE', 'San', 'Felipe', 'damaged', 'hospital', '.', '#', 'hurricaneODILE', '#', 'Odile', 'headed', '!', '@', 'JimCantore', '@', 'LATimes', '@', 'maddow']",0.0,0.0,0,0,1,0,0,0,0,infrastructure_and_utilities_damage
115,#bajabelieve #Odile stay strong! Support eachother. Prayers to all on the #baja,"['#', 'bajabelieve', '#', 'Odile', 'stay', 'strong', '!', 'Support', 'eachother', '.', 'Prayers', '#', 'baja']",0.7333333333333333,0.5416666666666666,0,0,1,0,0,0,0,sympathy_and_emotional_support
116,Video of damage from Hurricane #Odile! http://t.co/R5CBpZwUTz,"['Video', 'damage', 'Hurricane', '#', 'Odile', '!', 'http', ':', '//t.co/R5CBpZwUTz']",0.0,0.0,0,0,1,0,0,0,0,infrastructure_and_utilities_damage
117,@WestJet your #Odile travel advisory pg online needs an update. Vague&amp;generic msg doesn't help.Maybe take notes from @SunwingVacay 's page.,"['@', 'WestJet', '#', 'Odile', 'travel', 'advisory', 'pg', 'online', 'needs', 'update', '.', 'Vague', '&', 'amp', ';', 'generic', 'msg', ""n't"", 'help.Maybe', 'take', 'notes', '@', 'SunwingVacay', ""'s"", 'page', '.']",0.0,0.0,1,0,0,0,0,0,0,not_related_or_irrelevant
118,Family stranded in Mazatlan says their airline carrier @AlaskaAir is not helping to get them out of Mexico following #HurricaneODILE,"['Family', 'stranded', 'Mazatlan', 'says', 'airline', 'carrier', '@', 'AlaskaAir', 'helping', 'get', 'Mexico', 'following', '#', 'HurricaneODILE']",0.1,0.0,2,0,0,0,0,0,0,missing_trapped_or_found_people
119,YachtAid Global Providing Hurricane Odile Assistance http://t.co/xsMlSPsSAc,"['YachtAid', 'Global', 'Providing', 'Hurricane', 'Odile', 'Assistance', 'http', ':', '//t.co/xsMlSPsSAc']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
120,Current Baja weather radar http://t.co/UlDAzW8teO NOTE Red Dot is 4.9 earthquake off San Felipe.Has damaged hospital w #Odile coming,"['Current', 'Baja', 'weather', 'radar', 'http', ':', '//t.co/UlDAzW8teO', 'NOTE', 'Red', 'Dot', '4.9', 'earthquake', 'San', 'Felipe.Has', 'damaged', 'hospital', 'w', '#', 'Odile', 'coming']",0.2,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
121,@SSinArkansas May I use your damage pix for an Odile story at http://t.co/jdD929DfzZ? Will post w/name credit.,"['@', 'SSinArkansas', 'May', 'I', 'use', 'damage', 'pix', 'Odile', 'story', 'http', ':', '//t.co/jdD929DfzZ', '?', 'Will', 'post', 'w/name', 'credit', '.']",0.0,0.0,2,0,0,1,2,0,0,not_related_or_irrelevant
122,Photo: Airport in Los Cabos Mexico appears to be severely damaged by Hurricane Odile - @iTravelCabo http://t.co/Am5NzQMlY5,"['Photo', ':', 'Airport', 'Los', 'Cabos', 'Mexico', 'appears', 'severely', 'damaged', 'Hurricane', 'Odile', '-', '@', 'iTravelCabo', 'http', ':', '//t.co/Am5NzQMlY5']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
123,#Odile is going to be no joke!  Oro Valley Police Department is handing out FREE sandbags to help homeowners... http://t.co/SZyxEfvGX8,"['#', 'Odile', 'going', 'joke', '!', 'Oro', 'Valley', 'Police', 'Department', 'handing', 'FREE', 'sandbags', 'help', 'homeowners', '...', 'http', ':', '//t.co/SZyxEfvGX8']",0.8,0.4,0,0,1,0,0,0,0,donation_needs_or_offers_or_volunteering_services
124,@raiderhater882 70 % chance for the valley tomorrow models will show Odile's specific track &amp; worst areas hit as it enters AZ later,"['@', 'raiderhater882', '70', '%', 'chance', 'valley', 'tomorrow', 'models', 'show', 'Odile', ""'s"", 'specific', 'track', '&', 'amp', ';', 'worst', 'areas', 'hit', 'enters', 'AZ', 'later']",0.375,-0.3333333333333333,1,1,0,0,0,0,0,infrastructure_and_utilities_damage
