,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
72,We have a big exhibition about Jewel. We have a lot of people from Africa. It's so dangerous about Ebola virus disease. How can I do?,"['We', 'big', 'exhibition', 'Jewel', '.', 'We', 'lot', 'people', 'Africa', '.', 'It', ""'s"", 'dangerous', 'Ebola', 'virus', 'disease', '.', 'How', 'I', '?']",0.5,-0.3,4,0,0,1,0,1,0,other_useful_information
73,RT @UNDPLive: Signs in the Liberian capital Monrovia a densely populated urban center. #EbolaResponse http://t.co/8CeGcpFsnq,"['RT', '@', 'UNDPLive', ':', 'Signs', 'Liberian', 'capital', 'Monrovia', 'densely', 'populated', 'urban', 'center', '.', '#', 'EbolaResponse', 'http', ':', '//t.co/8CeGcpFsnq']",0.05,-0.05,0,0,0,0,0,0,0,other_useful_information
74,"RT @anticorruption: ""Corruption and #ebola are essentially the same hemorrhaging disease"" @JoshRuxin says governance is part of the cure ht…","['RT', '@', 'anticorruption', ':', '``', 'Corruption', '#', 'ebola', 'essentially', 'hemorrhaging', 'disease', ""''"", '@', 'JoshRuxin', 'says', 'governance', 'part', 'cure', 'ht…']",0.2125,0.0,0,0,0,0,0,0,0,other_useful_information
75,"They both need a ""MASK""""@Questionnier: What does ""Lagbaja"" and ""Ebola"" have in common? #QnAFriday""","['They', 'need', '``', 'MASK', ""''"", ""''"", '@', 'Questionnier', ':', 'What', '``', 'Lagbaja', ""''"", '``', 'Ebola', ""''"", 'common', '?', '#', 'QnAFriday', ""''""]",0.5,-0.3,1,0,0,1,0,1,0,other_useful_information
76,RT @FoxNews: New York doctor with #Ebola gets blood transfusion from aid worker who survived disease http://t.co/kDTon7YuJk,"['RT', '@', 'FoxNews', ':', 'New', 'York', 'doctor', '#', 'Ebola', 'gets', 'blood', 'transfusion', 'aid', 'worker', 'survived', 'disease', 'http', ':', '//t.co/kDTon7YuJk']",0.45454545454545453,0.13636363636363635,0,0,0,0,0,0,0,affected_people
77,NawazSharif is a NUCLEUS  of Status co 1c he resigns the whole status co will fall apart like a Paradigm.IK isn't aloneAll Pak is wid him,"['NawazSharif', 'NUCLEUS', 'Status', 'co', '1c', 'resigns', 'whole', 'status', 'co', 'fall', 'apart', 'like', 'Paradigm.IK', ""n't"", 'aloneAll', 'Pak', 'wid']",0.4,0.2,2,0,0,0,0,0,0,not_related_or_irrelevant
78,"""Warris dis naaa??@Adeola_Cule: Cc that tweep you think has symptoms of Ebola? #VectorIsBack""","['``', 'Warris', 'dis', 'naaa', '?', '?', '@', 'Adeola_Cule', ':', 'Cc', 'tweep', 'think', 'symptoms', 'Ebola', '?', '#', 'VectorIsBack', ""''""]",0.0,0.0,1,0,0,3,0,0,0,disease_signs_or_symptoms
79,RT @NEJM: WHO team presents new data on #Ebola symptoms case fatality rate incubation period. 20000+ may be infected by Nov. http://t.co…,"['RT', '@', 'NEJM', ':', 'WHO', 'team', 'presents', 'new', 'data', '#', 'Ebola', 'symptoms', 'case', 'fatality', 'rate', 'incubation', 'period', '.', '20000+', 'may', 'infected', 'Nov.', 'http', ':', '//t.co…']",0.45454545454545453,0.13636363636363635,0,0,0,0,1,1,0,disease_signs_or_symptoms
80,@KremerSignsTom @MauriceKilbride @JoRyanAC @neilgiller @andrewoverman @StvRav Their defense has conceded 1 less then us! Time to look in the,"['@', 'KremerSignsTom', '@', 'MauriceKilbride', '@', 'JoRyanAC', '@', 'neilgiller', '@', 'andrewoverman', '@', 'StvRav', 'Their', 'defense', 'conceded', '1', 'less', 'us', '!', 'Time', 'look']",0.06666666666666667,-0.20833333333333331,1,1,1,0,0,0,0,not_related_or_irrelevant
81,"RT @healthandcents: ""Ebola is Not an Airborne Disease."" Don't Bet Your Life on It! --&gt; http://t.co/ZDUhA1kvpb @FloridaRob7 #Ebola #TCOT @Ba…","['RT', '@', 'healthandcents', ':', '``', 'Ebola', 'Not', 'Airborne', 'Disease', '.', ""''"", 'Do', ""n't"", 'Bet', 'Your', 'Life', 'It', '!', '--', '&', 'gt', ';', 'http', ':', '//t.co/ZDUhA1kvpb', '@', 'FloridaRob7', '#', 'Ebola', '#', 'TCOT', '@', 'Ba…']",0.0,0.0,1,0,1,0,0,0,0,other_useful_information
82,Ebola is an infectious disease caused by a virus. The virus is transmitted to people from wild animals and... http://t.co/ECBDso1Ada,"['Ebola', 'infectious', 'disease', 'caused', 'virus', '.', 'The', 'virus', 'transmitted', 'people', 'wild', 'animals', '...', 'http', ':', '//t.co/ECBDso1Ada']",0.4,0.1,0,0,0,0,0,0,0,disease_transmission
83,Ebola and Marburg viruses start to show symptoms after approximately five days after infection. Chills sore throat.,"['Ebola', 'Marburg', 'viruses', 'start', 'show', 'symptoms', 'approximately', 'five', 'days', 'infection', '.', 'Chills', 'sore', 'throat', '.']",0.6,-0.4,0,0,0,0,0,0,0,disease_signs_or_symptoms
84,RT @Jaff8: 9 Things To Know About The Killer Disease Ebola By CNN’s Dr. Gupta http://t.co/F5wKk2KdPK,"['RT', '@', 'Jaff8', ':', '9', 'Things', 'To', 'Know', 'About', 'The', 'Killer', 'Disease', 'Ebola', 'By', 'CNN', '’', 'Dr.', 'Gupta', 'http', ':', '//t.co/F5wKk2KdPK']",0.0,0.0,0,1,0,0,0,0,0,other_useful_information
85,Southwestern College lock down due to student's family member having flu-like symptoms Rpts of student vomiting in class unconfirmed #Ebola,"['Southwestern', 'College', 'lock', 'due', 'student', ""'s"", 'family', 'member', 'flu-like', 'symptoms', 'Rpts', 'student', 'vomiting', 'class', 'unconfirmed', '#', 'Ebola']",0.3319444444444445,-0.14027777777777778,0,0,0,0,0,0,0,disease_signs_or_symptoms
86,@fancurling_its funny how people laugh about serious issues like this...ebola is a killer disease eyy..aint no joke about it #ebola,"['@', 'fancurling_its', 'funny', 'people', 'laugh', 'serious', 'issues', 'like', '...', 'ebola', 'killer', 'disease', 'eyy', '..', 'aint', 'joke', '#', 'ebola']",0.5888888888888889,0.07222222222222224,1,0,0,0,0,0,0,other_useful_information
87,RT @JFXM: BREAKING: Air France Plane Isolated at Madrid Airport after Passenger Reports #Ebola Symptoms http://t.co/mxQkZsgtL5 http://t.co/…,"['RT', '@', 'JFXM', ':', 'BREAKING', ':', 'Air', 'France', 'Plane', 'Isolated', 'Madrid', 'Airport', 'Passenger', 'Reports', '#', 'Ebola', 'Symptoms', 'http', ':', '//t.co/mxQkZsgtL5', 'http', ':', '//t.co/…']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
88,"@Luna_Pond You can also ask why it's military has a patent on ""Lyme disease"" as well as Ebola virus. The former is a ""disabling agent""...","['@', 'Luna_Pond', 'You', 'also', 'ask', ""'s"", 'military', 'patent', '``', 'Lyme', 'disease', ""''"", 'well', 'Ebola', 'virus', '.', 'The', 'former', '``', 'disabling', 'agent', ""''"", '...']",0.05,-0.05,2,0,0,0,0,0,0,other_useful_information
89,"As a form of vaccination u knw ""@Sir_Fin: Please when the prevention or cure for Ebola entails staffing your crush y'all should let me know.","['As', 'form', 'vaccination', 'u', 'knw', '``', '@', 'Sir_Fin', ':', 'Please', 'prevention', 'cure', 'Ebola', 'entails', 'staffing', 'crush', ""y'all"", 'let', 'know', '.']",0.0,0.0,2,0,0,0,0,0,1,not_related_or_irrelevant
90,"RT @Jami_USA: State of the Union: We are exporting businesses and importing infectious diseases. ""Forward!"". #Ebola #EVD68 #tcot #CDC","['RT', '@', 'Jami_USA', ':', 'State', 'Union', ':', 'We', 'exporting', 'businesses', 'importing', 'infectious', 'diseases', '.', '``', 'Forward', '!', ""''"", '.', '#', 'Ebola', '#', 'EVD68', '#', 'tcot', '#', 'CDC']",0.0,0.0,1,0,1,0,0,0,0,other_useful_information
91,"RT @tsotsoo_: Ebola??? ""@Questionnier: Next big thing in Nigeria? #QnAFriday""","['RT', '@', 'tsotsoo_', ':', 'Ebola', '?', '?', '?', '``', '@', 'Questionnier', ':', 'Next', 'big', 'thing', 'Nigeria', '?', '#', 'QnAFriday', ""''""]",0.05,0.0,0,0,0,4,0,0,0,not_related_or_irrelevant
92,RT @CTVNews: Vancouver company's Ebola treatment clears FDA 'roadblock' http://t.co/M3Vqjjc5qm,"['RT', '@', 'CTVNews', ':', 'Vancouver', 'company', ""'s"", 'Ebola', 'treatment', 'clears', 'FDA', ""'roadblock"", ""'"", 'http', ':', '//t.co/M3Vqjjc5qm']",0.0,0.0,0,0,0,0,0,0,0,treatment
93,#Ebola Sparks Some Major Changes ... #CatholicDioceseOfFortWorth #CommunicableDiseases http://t.co/9MywTg0KlH http://t.co/ha5qJq2RnG,"['#', 'Ebola', 'Sparks', 'Some', 'Major', 'Changes', '...', '#', 'CatholicDioceseOfFortWorth', '#', 'CommunicableDiseases', 'http', ':', '//t.co/9MywTg0KlH', 'http', ':', '//t.co/ha5qJq2RnG']",0.5,0.0625,0,0,0,0,0,0,0,other_useful_information
94,God save us from Ebola disease,"['God', 'save', 'us', 'Ebola', 'disease']",0.0,0.0,1,0,0,0,0,0,0,not_related_or_irrelevant
95,The Nigerian lady that started the rumour of the use of salt and water to cure the Ebola Virus disease has apologised.,"['The', 'Nigerian', 'lady', 'started', 'rumour', 'use', 'salt', 'water', 'cure', 'Ebola', 'Virus', 'disease', 'apologised', '.']",0.0,0.0,0,0,0,0,0,0,0,treatment
96,"RT @Questionnier: What does ""Lagbaja"" and ""Ebola"" have in common? #QnAFriday","['RT', '@', 'Questionnier', ':', 'What', '``', 'Lagbaja', ""''"", '``', 'Ebola', ""''"", 'common', '?', '#', 'QnAFriday']",0.5,-0.3,0,0,0,1,0,1,0,other_useful_information
97,RT @CDCgov: Check out yesterday’s #CDCChat w/ #DiseaseDetectives answering questions on #Ebola. Now available on Storify. http://t.co/sedjO…,"['RT', '@', 'CDCgov', ':', 'Check', 'yesterday', '’', '#', 'CDCChat', 'w/', '#', 'DiseaseDetectives', 'answering', 'questions', '#', 'Ebola', '.', 'Now', 'available', 'Storify', '.', 'http', ':', '//t.co/sedjO…']",0.4,0.4,0,0,0,0,0,0,0,other_useful_information
98,LIVE: Scott on #Ebola - 3 questions: how to keep residents visitors health workers safe  http://t.co/rMjr6QKNCR http://t.co/kVcjh6Ic5P,"['LIVE', ':', 'Scott', '#', 'Ebola', '-', '3', 'questions', ':', 'keep', 'residents', 'visitors', 'health', 'workers', 'safe', 'http', ':', '//t.co/rMjr6QKNCR', 'http', ':', '//t.co/kVcjh6Ic5P']",0.5,0.3181818181818182,0,1,0,0,0,0,0,prevention
99,@veguntold this really was the answer to the question and I'm having a good day now http://t.co/emQ71JK6EP,"['@', 'veguntold', 'really', 'answer', 'question', 'I', ""'m"", 'good', 'day', 'http', ':', '//t.co/emQ71JK6EP']",0.4,0.44999999999999996,1,0,0,0,0,0,0,not_related_or_irrelevant
100,Disease inequality .. #restrictairtravel  #morningjoe  #Ebola @CDCgov http://t.co/gMQX9QBhJV,"['Disease', 'inequality', '..', '#', 'restrictairtravel', '#', 'morningjoe', '#', 'Ebola', '@', 'CDCgov', 'http', ':', '//t.co/gMQX9QBhJV']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
101,#PresidentZero aims to bring non #American #infected #ebola #patients to #US for treatment.   http://t.co/bBPbB6EjxW,"['#', 'PresidentZero', 'aims', 'bring', 'non', '#', 'American', '#', 'infected', '#', 'ebola', '#', 'patients', '#', 'US', 'treatment', '.', 'http', ':', '//t.co/bBPbB6EjxW']",0.0,0.0,0,0,0,0,0,0,0,treatment
102,Happening Now: WHO &amp; Federal Ministry of Health holding a joint press conference to declare Nigeria #Ebola Virus Disease free,"['Happening', 'Now', ':', 'WHO', '&', 'amp', ';', 'Federal', 'Ministry', 'Health', 'holding', 'joint', 'press', 'conference', 'declare', 'Nigeria', '#', 'Ebola', 'Virus', 'Disease', 'free']",0.8,0.4,0,0,0,0,0,1,0,other_useful_information
103,OPINION: TOO LATE TO BAR EBOLA BODIES – SPECIALIZE IN TROPICAL DISEASES http://t.co/crPAXnTsEU via @THEWILLNEWS,"['OPINION', ':', 'TOO', 'LATE', 'TO', 'BAR', 'EBOLA', 'BODIES', '–', 'SPECIALIZE', 'IN', 'TROPICAL', 'DISEASES', 'http', ':', '//t.co/crPAXnTsEU', 'via', '@', 'THEWILLNEWS']",0.6,-0.3,0,0,0,0,0,0,0,disease_transmission
104,RT @CAREAustralia: We've launched an urgent #Ebola Crisis Appeal to raise funds to help stop the spread of the disease. Donate at http://t.…,"['RT', '@', 'CAREAustralia', ':', 'We', ""'ve"", 'launched', 'urgent', '#', 'Ebola', 'Crisis', 'Appeal', 'raise', 'funds', 'help', 'stop', 'spread', 'disease', '.', 'Donate', 'http', ':', '//t.…']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
105,RT @healthandcents: ALERT: CDC now admits possibility of Ebola airborne transmission http://t.co/Kjqj5RXlL4 @tomgriffiths68,"['RT', '@', 'healthandcents', ':', 'ALERT', ':', 'CDC', 'admits', 'possibility', 'Ebola', 'airborne', 'transmission', 'http', ':', '//t.co/Kjqj5RXlL4', '@', 'tomgriffiths68']",0.0,0.0,0,0,0,0,0,0,0,disease_transmission
106,RT @Fong4Life: Fong4Life in collab with the Epidemiology and Disease Control Centre currently training about 30 youth on #ebola sensitisati…,"['RT', '@', 'Fong4Life', ':', 'Fong4Life', 'collab', 'Epidemiology', 'Disease', 'Control', 'Centre', 'currently', 'training', '30', 'youth', '#', 'ebola', 'sensitisati…']",0.4,0.0,0,1,0,0,0,0,0,affected_people
107,Can Climate Change Predict Deadly Diseases Like Ebola? http://t.co/z7eJiF9zWu,"['Can', 'Climate', 'Change', 'Predict', 'Deadly', 'Diseases', 'Like', 'Ebola', '?', 'http', ':', '//t.co/z7eJiF9zWu']",0.4,-0.2,0,0,0,1,1,0,0,treatment
108,BBC News - Growing concerns over 'in the air' transmission of Ebola http://t.co/nq66ZCpep1 #ebola #medicine #cnn #business,"['BBC', 'News', '-', 'Growing', 'concerns', ""'in"", 'air', ""'"", 'transmission', 'Ebola', 'http', ':', '//t.co/nq66ZCpep1', '#', 'ebola', '#', 'medicine', '#', 'cnn', '#', 'business']",0.0,0.0,0,0,0,0,0,0,0,disease_transmission
109,RT @RedNationRising: 2008 Obama Ignored CDC Advice For Outbreak Prevention Centers #Ebola Other Diseases! http://t.co/rDxCVBO3Ey #ObamasEb…,"['RT', '@', 'RedNationRising', ':', '2008', 'Obama', 'Ignored', 'CDC', 'Advice', 'For', 'Outbreak', 'Prevention', 'Centers', '#', 'Ebola', 'Other', 'Diseases', '!', 'http', ':', '//t.co/rDxCVBO3Ey', '#', 'ObamasEb…']",0.375,-0.15625,0,1,1,0,0,0,0,prevention
110,Read Quartz's daily brief and the question being asked is what if it's a different deadlier disease than Ebola? Something airborne maybe?,"['Read', 'Quartz', ""'s"", 'daily', 'brief', 'question', 'asked', ""'s"", 'different', 'deadlier', 'disease', 'Ebola', '?', 'Something', 'airborne', 'maybe', '?']",0.3111111111111111,0.0,1,0,0,2,0,0,0,other_useful_information
111,@rustedmankind it depends on why type on questions.,"['@', 'rustedmankind', 'depends', 'type', 'questions', '.']",0.0,0.0,1,0,0,0,0,0,0,prevention
112,@CNN uhm maybe cos u guys are too busy checking out the Muslim passengers to worry about a carrier of a deadly disease!! #Ebola @cnnbrk,"['@', 'CNN', 'uhm', 'maybe', 'cos', 'u', 'guys', 'busy', 'checking', 'Muslim', 'passengers', 'worry', 'carrier', 'deadly', 'disease', '!', '!', '#', 'Ebola', '@', 'cnnbrk']",0.35,-0.10625,0,0,2,0,0,0,1,prevention
113,@RealPoxdoc @TheresAnOil So just to be more succinct - this is a pile of rot. There are *no* over-the-counter treatments for #ebola viruses,"['@', 'RealPoxdoc', '@', 'TheresAnOil', 'So', 'succinct', '-', 'pile', 'rot', '.', 'There', '*', '*', 'over-the-counter', 'treatments', '#', 'ebola', 'viruses']",0.5,0.5,0,0,0,0,0,0,0,treatment
114,Nurse With #Ebola #May Have Had Symptoms Before Boarding Flight - Oct 17 @ 12:03 AM ET http://t.co/TI3OyzH2zn,"['Nurse', 'With', '#', 'Ebola', '#', 'May', 'Have', 'Had', 'Symptoms', 'Before', 'Boarding', 'Flight', '-', 'Oct', '17', '@', '12:03', 'AM', 'ET', 'http', ':', '//t.co/TI3OyzH2zn']",0.0,0.0,0,1,0,0,1,0,0,disease_signs_or_symptoms
115,@EleanorClift questions how the response of #Obama to the #Ebola #pandemic will affect his legacy. #health http://t.co/R56MvjE15D,"['@', 'EleanorClift', 'questions', 'response', '#', 'Obama', '#', 'Ebola', '#', 'pandemic', 'affect', 'legacy', '.', '#', 'health', 'http', ':', '//t.co/R56MvjE15D']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
116,southwest or memphis is the real question ὠ8,"['southwest', 'memphis', 'real', 'question', 'ὠ8']",0.30000000000000004,0.2,0,0,0,0,0,0,0,not_related_or_irrelevant
117,ANSWER THE GD QUESTION #TheWalkingDead,"['ANSWER', 'THE', 'GD', 'QUESTION', '#', 'TheWalkingDead']",0.0,0.0,0,0,0,0,0,0,0,not_related_or_irrelevant
118,(Ebola virus) prevention and transmission. http://t.co/jsoM8NzL9q,"['(', 'Ebola', 'virus', ')', 'prevention', 'transmission', '.', 'http', ':', '//t.co/jsoM8NzL9q']",0.0,0.0,0,0,0,0,0,0,0,prevention
119,Will Max's life be cut short due to Winifred's sucking? is a question I ponder far too often. http://t.co/8f1pGFwRSE,"['Will', 'Max', ""'s"", 'life', 'cut', 'short', 'due', 'Winifred', ""'s"", 'sucking', '?', 'question', 'I', 'ponder', 'far', 'often', '.', 'http', ':', '//t.co/8f1pGFwRSE']",0.5583333333333333,-0.008333333333333331,1,0,0,1,1,0,0,not_related_or_irrelevant
120,RT @DebraMessing: Campaign for #Ebola #prevention to target 2M #Liberians in 6 months supported by @PSIimpact+@mercycorps+@USAID http://t.…,"['RT', '@', 'DebraMessing', ':', 'Campaign', '#', 'Ebola', '#', 'prevention', 'target', '2M', '#', 'Liberians', '6', 'months', 'supported', '@', 'PSIimpact+', '@', 'mercycorps+', '@', 'USAID', 'http', ':', '//t.…']",0.0,0.0,0,1,0,0,0,0,0,prevention
121,Do you know that symptoms of Ebola include fevervomitingdiarrhoea &amp; bleeding? For more information email ebolainfo@health.gov.ng,"['Do', 'know', 'symptoms', 'Ebola', 'include', 'fevervomitingdiarrhoea', '&', 'amp', ';', 'bleeding', '?', 'For', 'information', 'email', 'ebolainfo', '@', 'health.gov.ng']",0.5,0.5,1,0,0,1,0,0,0,disease_signs_or_symptoms
122,VIDEO: Ebola drug 'poses ethics questions' - http://t.co/u5eEpAdbFA,"['VIDEO', ':', 'Ebola', 'drug', ""'poses"", 'ethics', 'questions', ""'"", '-', 'http', ':', '//t.co/u5eEpAdbFA']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
123,1 question: How did this second nurse w/Ebola get 2 Cleveland? Flight info for roundtrip is only reasonable if she flew ROUNDTRIP #Ebola,"['1', 'question', ':', 'How', 'second', 'nurse', 'w/Ebola', 'get', '2', 'Cleveland', '?', 'Flight', 'info', 'roundtrip', 'reasonable', 'flew', 'ROUNDTRIP', '#', 'Ebola']",0.5333333333333333,0.06666666666666667,1,2,0,1,0,1,0,affected_people
124,RT @aqv21: Coming to America… #Obama to Bring #Ebola-Infected Foreigners to US for Treatment http://t.co/lGwPuCOVHd #tcot #p2 http://t.co/w…,"['RT', '@', 'aqv21', ':', 'Coming', 'America…', '#', 'Obama', 'Bring', '#', 'Ebola-Infected', 'Foreigners', 'US', 'Treatment', 'http', ':', '//t.co/lGwPuCOVHd', '#', 'tcot', '#', 'p2', 'http', ':', '//t.co/w…']",0.0,0.0,0,0,0,0,0,0,0,affected_people
125,RT @wellcometrust: The long and ugly tradition of treating Africa as a dirty diseased place http://t.co/tps6hC37HL via @washingtonpost #Eb…,"['RT', '@', 'wellcometrust', ':', 'The', 'long', 'ugly', 'tradition', 'treating', 'Africa', 'dirty', 'diseased', 'place', 'http', ':', '//t.co/tps6hC37HL', 'via', '@', 'washingtonpost', '#', 'Eb…']",0.7375,-0.48750000000000004,0,0,0,0,0,0,0,not_related_or_irrelevant
126,RT @zainabsandah: The closest we have to a vaccine against #Ebola is PREVENTION. Let's reach out to ple with minimal access to info http://…,"['RT', '@', 'zainabsandah', ':', 'The', 'closest', 'vaccine', '#', 'Ebola', 'PREVENTION', '.', 'Let', ""'s"", 'reach', 'ple', 'minimal', 'access', 'info', 'http', ':', '//…']",0.6,-0.1,1,0,0,0,0,0,0,prevention
127,RT @vitO_dnb: Ebola is the EFF of diseases - LNN,"['RT', '@', 'vitO_dnb', ':', 'Ebola', 'EFF', 'diseases', '-', 'LNN']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
128,Plz RT @mediacrooks  Dos &amp; don'ts to prevent you from Ebola virus. Prevention is better then cure! #EbolaVirus http://t.co/Bsd6X58gzg,"['Plz', 'RT', '@', 'mediacrooks', 'Dos', '&', 'amp', ';', ""don'ts"", 'prevent', 'Ebola', 'virus', '.', 'Prevention', 'better', 'cure', '!', '#', 'EbolaVirus', 'http', ':', '//t.co/Bsd6X58gzg']",0.5,0.625,1,0,1,0,0,0,0,prevention
129,RT @bakarelawal: We will Educate people on: 1. #Ebola #Prevention &amp; Answer #FAQs on #Ebola 2. #Handwashing 3. #EbolaSymptoms  4. 0800 EBOLA…,"['RT', '@', 'bakarelawal', ':', 'We', 'Educate', 'people', ':', '1', '.', '#', 'Ebola', '#', 'Prevention', '&', 'amp', ';', 'Answer', '#', 'FAQs', '#', 'Ebola', '2', '.', '#', 'Handwashing', '3', '.', '#', 'EbolaSymptoms', '4', '.', '0800', 'EBOLA…']",0.0,0.0,1,5,0,0,0,0,0,prevention
130,JAMB QUESTION: The Opposite of Ebola Virus Is ,"['JAMB', 'QUESTION', ':', 'The', 'Opposite', 'Ebola', 'Virus', 'Is']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
131,RT @peddoc63: WHO declares Ebola international emergency! http://t.co/pit50XR2bX yet another disease from Africa in US👎@frLarousse2 http://…,"['RT', '@', 'peddoc63', ':', 'WHO', 'declares', 'Ebola', 'international', 'emergency', '!', 'http', ':', '//t.co/pit50XR2bX', 'yet', 'another', 'disease', 'Africa', 'US👎', '@', 'frLarousse2', 'http', ':', '//…']",0.0,0.0,0,0,1,0,0,1,0,other_useful_information
